codice_identificativo;codice_istat;denominazione;comune;prov;cap;Indirizzo;superficie;tot_consistenza_documenti;spese_tot;WGS84_Y;WGS84_X
572;19005;Bagnolo Cremasco - Biblioteca Comunale;BAGNOLO CREMASCO;CR;26010;PIAZZA ROMA 3;263;21536;70120,13;45,36115469;9,60922531
573;12097;Marchirolo - Biblioteca Comunale;MARCHIROLO;VA;21030;VIA DANTE 17;100;5581;11439,5;45,95136814;8,83438833
574;13005;Albiolo - Biblioteca Comunale;ALBIOLO;CO;22070;VIA ROMA 20;270;14391;26621,7;45,80536387;8,94016553
575;16063;Castel Rozzone - Biblioteca Comunale;CASTEL ROZZONE;BG;24040;PIAZZA CASTELLO 1;97;13726;27696,72;45,55507739;9,62341064
576;15093;Corsico - Biblioteca Comunale;CORSICO;MI;20094;VIA BUONARROTI 8;600;54320;474590,61;45,43073793;9,1137115
577;13232;Valmorea - Biblioteca Comunale;VALMOREA;CO;22070;VIA ROMA 812;350;16531;33957,37;45,82538293;8,93580909
578;12133;Varese - Biblioteca Centro Studi Preistorici Archeologici;VARESE;VA;21100;VILLA MIRABELLO - PIAZZA MOTTA 4;60;10824;0;45,81568871;8,82370765
579;16207;Stezzano - Biblioteca Comunale;STEZZANO;BG;24040;PIAZZA LIBERTA 27;244;30838;131500;45,65086976;9,65245251
580;15164;Ossona - Biblioteca Comunale;OSSONA;MI;20010;VIA MARCONI 8;65;6971;29206,54;45,50546714;8,89767381
581;17029;Brescia - Biblioteca della Casa di Reclusione di Verziano;BRESCIA;BS;25127;VIA FLERO 157;60;5497;;45,50061325;10,18688855
582;15188;Rosate - Biblioteca Parrocchiale;ROSATE;MI;20088;VIALE RIMEMBRANZE 28;155;6989;34359;45,34948111;9,0164538
583;15244;Vizzolo Predabissi - Biblioteca Comunale Gian Franco Grechi;VIZZOLO PREDABISSI;MI;20070;VIA GIUSEPPE VERDI 9;241;10028;36759,51;45,35728706;9,34729206
584;12039;Casorate Sempione - Biblioteca Comunale;CASORATE SEMPIONE;VA;21011;VIA DE AMICIS 3;300;18289;30025,13;45,6717698;8,74007651
585;17068;Edolo - Biblioteca Comunale;EDOLO;BS;25048;VIA PORRO 27;190;13136;41877;46,1805236;10,33258698
586;16195;Schilpario - Biblioteca Comunale;SCHILPARIO;BG;24020;VIA DEI GOI ;80;11591;41112,4;46,00863943;10,15831322
587;16106;Fuipiano Valle Imagna - Biblioteca Comunale;FUIPIANO VALLE IMAGNA;BG;24030;VIA ARNOSTO 25;30;2726;6502,34;45,8572291;9,52479127
588;16024;Bergamo - Biblioteca Civica  Angelo Mai;BERGAMO;BG;24123;PIAZZA VECCHIA 15;3000;922529;884732;45,7042479;9,66323335
589;20033;Marmirolo - Biblioteca Comunale;MARMIROLO;MN;46045;PIAZZA ROMA 6;656;15714;67733,61;45,30225457;10,7170073
590;17113;Montichiari - Biblioteca Comunale Giovanni Treccani degli Alfieri;MONTICHIARI;BS;25018;PIAZZETTA SAN ROCCO 1;1376;37257;210150,09;45,38468984;10,37670606
591;17154;Prestine - Biblioteca Comunale;PRESTINE;BS;25040;VIA SAN MARCO 5;50;1970;4146,37;45,93054327;10,3110188
592;16192;Sant'Omobono Terme - Biblioteca Comunale;SANT'OMOBONO TERME;BG;24038;VIA G. PERSONENI 36;250;14550;26301,45;45,81371356;9,53386606
593;97071;Robbiate - Biblioteca Comunale;ROBBIATE;LC;23899;VIA VILLA ;137;14861;28208,62;45,62962;9,4371843
594;15082;Colturano - Biblioteca Comunale;COLTURANO;MI;20060;VIA MUNICIPIO 1;75;5465;11933,92;45,3809588;9,3477804
595;16161;Peia - Biblioteca Comunale;PEIA;BG;24020;VIA CA' BETTERA ;200;3438;20772,56;45,80405158;9,90022032
596;16199;Serina - Biblioteca Comunale;SERINA;BG;24017;VIA PALMA IL VECCHIO 50;442;13762;41640,89;45,87189058;9,72894348
597;12133;Varese - Biblioteca Centro Studi Preistorici Archeologici;VARESE;VA;21100;VILLA MIRABELLO - PIAZZA MOTTA 4;60;10824;0;45,81568871;8,82370765
598;20039;Pegognaga - Biblioteca Comunale;PEGOGNAGA;MN;46020; P.ZZA VITTORIO VENETO 14;1005;29098;210699,71;44,99655349;10,86022469
599;13183;Pianello del Lario - Biblioteca dell'Unione dei Comuni Riviera del Bregnano;PIANELLO DEL LARIO;CO;22010;FRAZIONE CALOZZO 57;50;3012;2739,82;46,10052639;9,2753547
600;17049;Cerveno - Biblioteca Comunale;CERVENO;BS;25040;PIAZZA PRUDENZINI 2;148;3149;2832,67;46,00373671;10,32424751
601;15209;Sesto San Giovanni - Biblioteca Comunale Karl Marx;SESTO SAN GIOVANNI;MI;20099;VIA CURIE 17;80;14010;;45,52401394;9,25049493
602;12017;Brebbia - Biblioteca Comunale;BREBBIA;VA;21020;PIAZZA DELLA CHIESA 2;84;7511;7809,43;45,8286497;8,64909366
603;97037;Garbagnate Monastero - Biblioteca Comunale;GARBAGNATE MONASTERO;LC;23846;VIALE BRIANZA 10;150;20018;45915;45,77186246;9,30597884
604;16010;Antegnate - Biblioteca Comunale Gianni Sangalli;ANTEGNATE;BG;24051;VIA ROMA 15;200;5762;12864,5;45,4860038;9,7891308
605;97076;Sirtori - Biblioteca Comunale;SIRTORI;LC;23896;PIAZZA DON BRIOSCHI 14;147;15213;38209,99;;
606;12070;Gallarate - Biblioteca Civica Luigi Majno;GALLARATE;VA;21013;PIAZZA SAN LORENZO 5;990;124409;245858,16;45,65760104;8,79678919
607;15116;Lainate - Biblioteca Comunale;LAINATE;MI;20020; L.GO V. VENETO 17-21 ;2500;40009;455377,87;45,57098344;9,02653455
608;16174;Predore - Biblioteca Comunale;PREDORE;BG;24060;VIA ARIO MUCIANO 10;180;9594;25054,09;45,68001598;10,02007155
609;13007;Alzate Brianza - Biblioteca Comunale;ALZATE BRIANZA;CO;22040;VIA GIROLA 1;250;15779;44027,91;45,76288106;9,18224503
610;19088;San Bassano - Biblioteca Comunale;SAN BASSANO;CR;26020;PIAZZA MONS. FROSI (EX PIAZZA SCUOLE) ;150;7435;15837,58;45,24452119;9,8077382
611;20045;Porto Mantovano - Biblioteca Comunale;PORTO MANTOVANO;MN;46047;STRADA CANOVA ;250;19735;91764,17;45,18452132;10,8072957
612;17078;Ghedi - Biblioteca Comunale;GHEDI;BS;25016;VIA FILZI 10;504;46804;172393,18;45,40258222;10,27907004
613;108001;Agrate Brianza - Biblioteca Comunale Enzo Biagi;AGRATE BRIANZA;MB;20041;VIA GIAN MATTEO FERRARIO 51;1228;59432;285124;45,57412314;9,35241896
614;15192;San Donato Milanese - Biblioteca Comunale;SAN DONATO MILANESE;MI;20097;VIA MARTIRI DI CEFALONIA 51;564;26085;403230,52;45,41858334;9,26875025
615;17076;Gargnano - Biblioteca Comunale;GARGNANO;BS;25084;VIA ROMA 43;40;10277;25221,63;45,68763985;10,6615066
616;20002;Asola - Biblioteca Comunale;ASOLA;MN;46041;VIA ZIACCHI 4;490;30363;81092;45,22242423;10,41093402
617;18110;Pavia - Biblioteca d'arte dei Musei Civici;PAVIA;PV;27100;VIALE XI FEBBRAIO 35;200;26988;5010,2;45,19187795;9,15673704
618;18015;"Borgarello - Biblioteca Comunale ""Marino Muzzio""";BORGARELLO;PV;27010;VIA PAVIA 12;120;3520;1618;45,23985011;9,14051153
619;17029;Brescia - Biblioteca dell'IPC Golgi;BRESCIA;BS;25127;VIA RODI 16;120;8939;12800;45,5253575;10,20883289
620;19086;Romanengo - Biblioteca Comunale;ROMANENGO;CR;26014;VIA GUAIARINI 14;184;18439;38332,91;45,37703445;9,78702749
621;12008;Barasso - Biblioteca Comunale;BARASSO;VA;21020;VIA DON B.PARIETTI ;200;9891;7106,63;45,84074367;8,75599301
622;14032;Gordona - Biblioteca Comunale;GORDONA;SO;23020;PIAZZA G.B. MAZZINA 5;76;4297;30367;46,29133778;9,36666698
623;18065;Frascarolo - Biblioteca Comunale Carlo Porta;FRASCAROLO;PV;27030;VIA ANNARATONE  29 ;340;34425;5251,2;;
624;97001;Abbadia Lariana - Biblioteca Comunale;ABBADIA LARIANA;LC;23821;VIA NAZIONALE 93;100;4564;22225,58;45,90063358;9,33205837
625;97051;Molteno - Biblioteca Comunale;MOLTENO;LC;23847;VIA SAN GIORGIO 1;110;10159;26959,82;45,77753511;9,30506798
626;14002;Albosaggia - Biblioteca Comunale;ALBOSAGGIA;SO;23010;VIA COLTRA 44;260;5513;46938,24;46,15563671;9,8559897
627;108008;Besana in Brianza - Biblioteca Comunale;BESANA IN BRIANZA;MB;20045;VIA VIARANA 14;700;53953;183194,8;45,70007752;9,28602916
628;12091;Lozza - Biblioteca Comunale;LOZZA;VA;21040;PIAZZA ROMA 1;40;4262;5216,25;45,77518106;8,85687148
629;16209;Suisio - Biblioteca Comunale;SUISIO;BG;24040;VIA ALESSANDRO MANZONI SN ;274;16385;45847,42;45,65401135;9,5025996
630;15171;Peschiera Borromeo - Sede decentrata di San Bovio;PESCHIERA BORROMEO;MI;20068;VIA TRIESTE ;40;7984;;45,46278084;9,30368157
631;15146;Milano - Biblioteca del Museo Civico di Storia Naturale;MILANO;MI;20131;CORSO VENEZIA 55;1478;160214;172056;45,47265185;9,20324604
632;15014;Basiano - Biblioteca Comunale Unione dei Comuni di Basiano e Masate;BASIANO;MI;20060;VIA ROMA 11;52;7923;96729;45,57338324;9,46938685
633;15206;Senago - Biblioteca Comunale;SENAGO;MI;20030;VIA DON ROCCA 17;740;36925;258509,86;45,57664487;9,11795023
634;97091;Verderio - Biblioteca Comunale;VERDERIO;LC;23879;VIA DEI MUNICIPI 20;160;17569;41684,3;45,66399269;9,43644391
635;13029;Brenna - Biblioteca Comunale;BRENNA;CO;22040;VIA GRIMELLO 2;50;10431;21700,35;45,7420339;9,1857868
636;17029;Brescia - Biblioteca Comunale Villaggio Prealpino;BRESCIA;BS;25127;VIA COLLE DI CADIBONA 5;230;23760;;45,57767385;10,23179545
637;20071;Borgo Virgilio - Biblioteca Comunale - fraz. Borgoforte;BORGO VIRGILIO;MN;46034;VIA PARMENSE 36;100;6355;;45,05077505;10,75070105
638;16033;Bossico - Biblioteca Comunale;BOSSICO;BG;24060;PIAZZA SAN PIETRO 2;115;5871;3626,72;45,82746786;10,0445727
639;17095;Lozio - Biblioteca Comunale;LOZIO;BS;25040;VIA DEI NOBILI 12;30;1315;5060,15;45,95571;10,2337605
640;20030;Mantova - Biblioteca Comunale Teresiana;MANTOVA;MN;46100;VIA ROBERTO ARDIGA 13;2840;369516;340880,5;45,15787254;10,79762269
641;13075;Como - Biblioteca dei Musei Civici;COMO;CO;22100;PIAZZA MEDAGLIE D'ORO COMASCHE 1;300;35003;24802,96;45,80867144;9,08581764
642;97012;Calco - Biblioteca Comunale;CALCO;LC;23885;VIA ALESSANDRO VOLTA ;168;17488;40975,66;45,7262603;9,41828445
643;18102;Mortara - Biblioteca Comunale;MORTARA;PV;27036;VIA VITTORIO VENETO 17;2500;21480;133993,6;45,25098125;8,73470264
644;97008;Bellano - Biblioteca Comunale;BELLANO;LC;23822;VIA VITTORIO VENETO 23;88;8988;15989,99;46,04426308;9,30346414
645;98054;Somaglia - Biblioteca Comunale;SOMAGLIA;LO;26867;CASTELLO CAVAZZI ;80;5550;23146,55;;
646;16144;Nembro - Biblioteca Centro Cultura;NEMBRO;BG;24027;PIAZZA ITALIA ;1756;52251;264039;45,74424168;9,76208517
647;98022;Corno Giovine - Biblioteca Comunale;CORNO GIOVINE;LO;26846;VIA SAN ROCCO 1;470;8036;12524,2;45,13325032;9,7513127
648;97058;Olgiate Molgora - Biblioteca Comunale Don G. Dozio;OLGIATE MOLGORA;LC;23887;VIA STAZIONE 20;200;30577;98747,92;45,7285742;9,4035126
649;13077;Corrido - Biblioteca Comunale;CORRIDO;CO;22010;VIA VAL REZZO 5;16;2499;421,5;46,04696916;9,13818212
650;108007;Bernareggio - Biblioteca Comunale;BERNAREGGIO;MB;20044;VIA EUROPA 2;200;20884;81550;45,64654471;9,40935738
651;16240;Villa di Serio - Biblioteca Comunale;VILLA DI SERIO;BG;24020;VIA PAPA GIOVANNI XXIII 60;420;29335;121625,93;45,72045533;9,73416566
652;15210;Settala - Biblioteca Comunale;SETTALA;MI;20090;VIA GIUSEPPE VERDI 8;195;19839;52383,08;45,45429575;9,3896098
653;16057;Carvico - Biblioteca Comunale;CARVICO;BG;24030;VIA SANTA MARIA 13;190;21971;49145,95;45,70425921;9,48029951
654;13249;Gravedona ed Uniti - Biblioteca della Comunità Montana Alto Lario Occidentale;GRAVEDONA ED UNITI;CO;22015;VIA AL CONVENTO 9;80;17707;15722,31;46,1494412;9,3058876
655;15219;Trezzano Rosa - Biblioteca Comunale;TREZZANO ROSA;MI;20060;VIA AI CAMPI 2;200;20125;66452;45,58285074;9,48908673
656;13252;Tremezzina - Biblioteca Comunale - fraz. Mezzegra;TREMEZZINA;CO;22016;PIAZZA MAGNOLIA ;56;7537;0;45,98051697;9,20683535
657;13003;Albavilla - Biblioteca Comunale Luigi M. Gaffuri;ALBAVILLA;CO;22031;VIA DON FELICE BALLABIO 27;237;21364;55180,09;45,80177932;9,1856176
658;15027;Bollate - Biblioteca Comunale;BOLLATE;MI;20021;PIAZZA CARLO ALBERTO DALLA CHIESA 30;2000;61206;413838,65;45,54245476;9,11705619
659;17010;Bagolino - Biblioteca Comunale;BAGOLINO;BS;25072;VIA IV NOVEMBRE 4;3384;26536;55620;45,82306585;10,46370404
660;16089;Curno - Biblioteca Comunale;CURNO;BG;24035;PIAZZA PAPA GIOVANNI XXIII 20;141;31265;70446;45,6910161;9,6103607
661;16084;Costa di Mezzate - Biblioteca Comunale;COSTA DI MEZZATE;BG;24060;VIA ROMA 19;1171;17797;57468,75;45,66254505;9,79510405
662;18170;Valverde - Biblioteca Comunale;VALVERDE;PV;27050; LOCALITA MOMBELLI 23;25;2200;2172,2;44,8670377;9,2339437
663;17136;Passirano - Biblioteca Civica Mario Bendiscioli;PASSIRANO;BS;25050;PIAZZA EUROPA 16;185;22489;49161,5;45,61534969;10,07417162
664;16245;Zanica - Biblioteca Comunale;ZANICA;BG;24050;VIA SERIO 1;405;41296;108062,64;45,63811357;9,69659209
665;17032;Calcinato - Biblioteca Comunale;CALCINATO;BS;25011;VIA XX SETTEMBRE 80;425;29624;116305;45,45632618;10,41739649
666;19006;Bonemerse - Biblioteca Comunale;BONEMERSE;CR;26040;VIA ROMA 25;55;3498;7916,62;45,113369;10,078269
667;15035;Bubbiano - Biblioteca Comunale;BUBBIANO;MI;20080;VIA ROMA 6;40;9267;20490,5;45,30763;9,0154783
668;20061;Sermide - Biblioteca Comunale;SERMIDE;MN;46028;PIAZZETTA GONZAGA ;201;27934;95311,19;45,00695072;11,29851412
669;12127;Tradate - Biblioteca  Civica;TRADATE;VA;21049;VIA ZARA 37;1900;68281;342036,67;45,7120081;8,90994675
670;20006;Borgofranco sul Po - Biblioteca Comunale;BORGOFRANCO SUL PO;MN;46020;VIA U. RONCADA 41;60;3339;2452,48;45,05071628;11,2078121
671;19097;Soncino - Biblioteca Comunale Aldo Moro;SONCINO;CR;26029;VIA DANTE ALIGHIERI 23;138;24039;33809;45,40040026;9,87192114
672;16197;Selvino - Biblioteca Intercomunale Selvino - Aviatico;SELVINO;BG;24020;VIA CARDELLINO 1;328;20667;47247,63;45,78362575;9,75174736
673;13188;Ponte Lambro - Biblioteca Comunale;PONTE LAMBRO;CO;22037;PIAZZA PUECHER 12 ;270;18682;51068,79;45,83101046;9,22604748
674;16187;Rovetta - Biblioteca Comunale;ROVETTA;BG;24020;VIALE PAPA GIOVANNI XXIII 12;283;32294;42865,78;45,88902981;9,9832212
675;13193;Pusiano - Biblioteca Comunale;PUSIANO;CO;22030;VIA ROSMINI 2;150;8215;18736,25;45,81358673;9,28266932
676;14078;Villa di Tirano - Biblioteca Comunale;VILLA DI TIRANO;SO;23030;PIAZZA TORELLI 8;90;9697;28544,85;46,20284054;10,13157504
677;108054;Lentate sul Seveso - Biblioteca Comunale;LENTATE SUL SEVESO;MB;20030;VIA MONTE SANTO 2;870;41302;154404,81;45,66868818;9,12932664
678;14051;Poggiridenti - Biblioteca Comunale;POGGIRIDENTI;SO;23020;VIA MASONI 22;150;17495;500;46,17051483;9,92565886
679;13042;Canzo - Biblioteca Comunale;CANZO;CO;22035;VIA CHIESA 4;300;22914;62035,43;45,85045301;9,27449044
680;19057;Martignana di Po - Biblioteca Comunale;MARTIGNANA DI PO;CR;26040;VIA LIBERTA 64;150;9118;17233,5;45,01059696;10,37898308
681;98013;Castelnuovo Bocca d'Adda - Biblioteca Comunale;CASTELNUOVO BOCCA D'ADDA;LO;26843;VIA ROCCA STANGA 7;72;6856;1029,07;45,1129828;9,8692849
682;16246;Zogno - Biblioteca Comunale B.Belotti;ZOGNO;BG;24019;PIAZZA BELOTTI 1;600;30776;105230,17;45,79333995;9,6620833
683;16093;Endine Gaiano - Biblioteca Comunale;ENDINE GAIANO;BG;24060;VIA F. NULLO ;90;5555;22130,18;45,7909491;9,97779154
684;14020;Chiuro - Biblioteca Comunale;CHIURO;SO;23030;CORSO M. QUADRIO 5;400;29733;32217;46,17003679;9,98907509
685;19026;Castelverde - Centro culturale Agorà;CASTELVERDE;CR;26022;VIA UBALDO FERRARI 15;880;14805;70112,08;45,18793551;9,99412935
686;16212;Telgate - Biblioteca Comunale;TELGATE;BG;24060;PIAZZA DEGLI ALPINI 1;150;13952;42689,89;45,62641355;9,853560877
687;18162;Travacò Siccomario - Biblioteca Comunale;TRAVACA SICCOMARIO;PV;27020;VIA PO 18;185;14989;29332,25;45,12176;914,229
688;15038;Buscate - Biblioteca Comunale;BUSCATE;MI;20010;PIAZZA DELLA FILANDA 7;485;13114;53475,6;45,54308669;8,8114121
689;17133;Palazzolo sull'Oglio - Istituto comprensivo;PALAZZOLO SULL'OGLIO;BS;25036;VIA XXV APRILE 6;400;4788;18000;45,65849;9,921543
690;19051;Grumello Cremonese ed Uniti - Biblioteca Comunale;GRUMELLO CREMONESE ED UNITI;CR;26023;VIA ROMA 2;54;10625;10748,25;45,19566169;9,86932724
691;17012;Barghe - Biblioteca Comunale;BARGHE;BS;25070;PIAZZA AVISINA 4;140;9037;8145,51;45,67758335;10,40803281
692;14008;Bianzone - Biblioteca Comunale;BIANZONE;SO;23030;VIA STELVIO 12;100;4081;6677,07;46,18739941;10,10989134
693;15171;Peschiera Borromeo - Biblioteca Comunale;PESCHIERA BORROMEO;MI;20068;VIA GIOSUE CARDUCCI 5;150;38962;200742,08;45,43208709;9,2945585
694;16124;Leffe - Biblioteca Comunale;LEFFE;BG;24026;VIA PAPA GIOVANNI XXIII 8;318;17470;48324;45,79977389;9,88543525
695;97006;Barzanò - Biblioteca Comunale;BARZANA;LC;23891;VIA PALADINI 3;264;14573;27784,88;;
696;15189;Rozzano - Biblioteca Comunale;ROZZANO;MI;20089;VIALE PALMIRO TOGLIATTI - CASCINA GRANDE ;2480;99916;588398;45,37683529;9,14524695
697;108025;Lazzate - Biblioteca Comunale;LAZZATE;MB;20020;PIAZZETTA DON ALESSANDRO PARENTI 2;190;13290;51583,61;45,67004035;9,08498414
698;12090;Lonate Pozzolo - Biblioteca Popolare Comunale;LONATE POZZOLO;VA;21015;VIA CAVOUR 21;608;34284;207437,21;45,59998918;8,75125121
699;17149;Pontevico - Biblioteca Comunale;PONTEVICO;BS;25026;PIAZZA MAESTA 1;292;27785;71137,01;45,28423;10,0905151
700;17130;Paderno Franciacorta - Biblioteca Comunale;PADERNO FRANCIACORTA;BS;25050;VIA CASTELLO 1;53;14409;37260,37;45,5897611;10,07679449
701;15146;Milano - Punto di prestito Bibliobus;MILANO;MI;20131;VIA BEZZECCA 18;150;21377;;45,4608783;9,21327249
702;13084;Cucciago - Biblioteca Comunale;CUCCIAGO;CO;22060;VIA SANT'ARIALDO 4;280;16367;31060;45,74010381;9,09366472
703;15146;Milano - Biblioteca Trivulziana e Archivio Storico Civico;MILANO;MI;20131;CASTELLO SFORZESCO ;2510;220257;492250;45,46631337;9,09126462
704;12133;Varese - Biblioteca d'Arte dei Musei Civici;VARESE;VA;21100;PIAZZA DELLA MOTTA 4;60;5808;6584,34;45,81568871;8,82370765
705;16150;Orio al Serio - Biblioteca Comunale;ORIO AL SERIO;BG;24050;VIA DANTE ALIGHIERI 2;318;9718;41791,13;45,67722509;9,69240035
706;12033;Carnago - Biblioteca Comunale;CARNAGO;VA;21040;VIA LIBERTA 5;530;12764;88996,9;45,72304683;8,83561132
707;17044;Casto - Biblioteca Comunale;CASTO;BS;25070;VIA ROMA 1;150;9086;15814,72;45,69435768;10,31982248
708;97075;Sirone - Biblioteca Comunale;SIRONE;LC;23844;VIA MOLTENI 17;125;15616;40755,73;45,77199052;9,32254626
709;17113;Montichiari - Biblioteca Comunale Giovanni Treccani degli Alfieri;MONTICHIARI;BS;25018;PIAZZETTA SAN ROCCO 1;1376;37257;210150,09;45,38468984;10,37670606
710;16147;Oltressenda Alta - Biblioteca Comunale;OLTRESSENDA ALTA;BG;24020;PIAZZA CHIESA 1;40;1346;2909,3;45,914714;9,94501973
711;15114;Inzago - Biblioteca Comunale;INZAGO;MI;20065;VIA PIOLA 10;665;40404;105316,05;45,54132508;9,48155212
712;12029;Cairate - Biblioteca Comunale;CAIRATE;VA;21050;VIA MONASTERO 10;300;13202;67172;45,69242891;8,87242618
713;15011;Assago - Biblioteca Comunale;ASSAGO;MI;20090;VIA DEI CADUTI 1;339;31377;105688;45,40527352;9,13154909
714;17165;Roncadelle - Biblioteca Civica;RONCADELLE;BS;25030;VIA ROMA 50;296;38484;68700,7;45,52719652;10,14928034
715;15081;Cologno Monzese - Biblioteca Comunale;COLOGNO MONZESE;MI;20093;PIAZZA MENTANA 1;1973;133032;793167,18;45,5303909;9,27591414
716;16004;Albino - Biblioteca della Montagna del Club Alpino Italiano;ALBINO;BG;24021;VIA SANTA MARIA 10;30;2205;609,94;45,76961707;9,80815154
717;20038;Ostiglia - Biblioteca Comunale;OSTIGLIA;MN;46035;PIAZZA CORNELIO 2;400;32197;132924,06;45,06634344;11,13256215
718;108029;Macherio - Biblioteca Comunale;MACHERIO;MB;20050;VIA ROMA 38;510;25342;51757,12;45,63954927;9,26766652
719;19079;Ricengo - Biblioteca Comunale;RICENGO;CR;26010;VIA GUGLIELMO MARCONI ;142;8833;24264,46;45,40541401;9,72212135
720;19064;Ostiano - Biblioteca Comunale;OSTIANO;CR;26032;VIA MAZZINI 1;240;15353;26820,28;45,22306592;10,25054407
721;12133;Varese - Biblioteca Comunale;VARESE;VA;21100;VIA SACCO 9;2350;314217;757255,95;45,81875462;8,8236959
722;17102;Manerba del Garda - Biblioteca Comunale;MANERBA DEL GARDA;BS;25080;PIAZZA ALDO MORO 3 ;550;18125;44578,65;45,54971465;10,55267964
723;15220;Trezzano sul Naviglio - Biblioteca Comunale Ostilio Bego;TREZZANO SUL NAVIGLIO;MI;20090;VIA ALESSANDRO MANZONI 12;695;36867;137389,69;45,42589711;9,06189208
724;19113;Vescovato - Biblioteca Comunale;VESCOVATO;CR;26039;PIAZZA ROMA 44;120;17339;19110;45,1771997;10,1661213
725;15015;Basiglio - Biblioteca Comunale;BASIGLIO;MI;20080;PIAZZA LEONARDO DA VINCI 1 ;315;29197;52061,24;45,36095776;9,15791672
726;14026;Delebio - Biblioteca Civica;DELEBIO;SO;23014;VIA S. GIOVANNI BOSCO 8;144;7276;18064,63;46,13468266;9,45752532
727;13111;Grandola ed Uniti - Biblioteca Comunale;GRANDOLA ED UNITI;CO;22010;PIAZZA LUIGI CAMOZZI ;90;9831;1362,71;46,03091031;9,20867846
728;20033;Marmirolo - Biblioteca Comunale;MARMIROLO;MN;46045;PIAZZA ROMA 6;656;15714;67733,61;45,30225457;10,7170073
729;97028;Cremella - Biblioteca Comunale;CREMELLA;LC;23894;VIA CARLO SESSA 42;100;13720;23917,92;45,74042611;9,30260534
730;16001;Adrara San Martino - Biblioteca Comunale;ADRARA SAN MARTINO;BG;24060;PIAZZA UMBERTO I ;400;5357;20293,9;45,7007828;9,95027029
731;17126;Orzivecchi - Biblioteca Comunale;ORZIVECCHI;BS;25030;VIA FRIGERIO 33;86;7106;11217,01;45,42105754;9,96273717
732;17105;Marmentino - Biblioteca Comunale;MARMENTINO;BS;25060;VIA SANTELLONE 7;39;3939;8486;45,75650471;10,28878776
733;16131;Madone - Biblioteca Comunale 'Leonardo da Vinci';MADONE;BG;24040;VIA CARSO 10;254;14405;41459,97;45,65242919;9,54716664
734;15201;San Vittore Olona - Biblioteca Comunale;SAN VITTORE OLONA;MI;20028;VIA FRATELLI BANDIERA 12;407;16743;77427,29;45,53011;8,9453009
735;16243;Vilminore di Scalve - Biblioteca Comunale;VILMINORE DI SCALVE;BG;24020;VIA LOCATELLI 8;160;5377;22737,51;45,99786989;10,0922251
736;17137;Pavone del Mella - Biblioteca Comunale;PAVONE DEL MELLA;BS;25020;PIAZZA GIUSEPPE GARIBALDI 15;117;8186;20908,64;45,30285299;10,20844455
737;15205;Segrate - Biblioteca Comunale;SEGRATE;MI;20090;CENTRO CIVICO GIUSEPPE VERDI VIA XXV APRILE ;1000;49139;507800,43;45,48205795;9,2700764
738;108019;Cesano Maderno - Biblioteca Comunale;CESANO MADERNO;MB;20031;VIA BORROMEO 5;400;48730;286058,12;45,62950339;9,14662195
739;16202;Sorisole - Biblioteca Comunale;SORISOLE;BG;24010;VIA SAN FRANCESCO D'ASSISI 26;460;23407;57925,7;45,74447562;9,6594124
740;19047;Genivolta - Biblioteca Comunale;GENIVOLTA;CR;26020;VIA CASTELLO 20;80;4764;4140;45,33445868;9,87879063
741;16057;Carvico - Biblioteca Comunale;CARVICO;BG;24030;VIA SANTA MARIA 13;190;21971;49145,95;45,70425921;9,48029951
742;19113;Vescovato - Biblioteca Comunale;VESCOVATO;CR;26039;PIAZZA ROMA 44;120;17339;19110;45,1771997;10,1661213
743;16029;Boltiere - Biblioteca Comunale;BOLTIERE;BG;24040;VIA DON G. CARMINATI 2;170;20560;55398,2;45,59955135;9,57828991
744;15195;San Giuliano Milanese - Biblioteca Comunale;SAN GIULIANO MILANESE;MI;20098;PIAZZA DELLA VITTORIA 2;700;40264;334840,92;45,39442132;9,24452049
